Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Equity Only Funding,Organization Revenue Range,Organization Website,Diversity Spotlight,Number of Partner Investors,Number of Investors
Seed Round - Tradealgo,https://www.crunchbase.com/funding_round/tradealgo-seed--d0e1a8bd,"New York, New York, United States, North America",Tradealgo,https://www.crunchbase.com/organization/tradealgo,Seed,3547000,USD,3547000,2023-03-13,Yes,$1M to $10M,https://www.investintafintech.com/#tm,,,
Seed Round - Bonumbit,https://www.crunchbase.com/funding_round/company-bonumbitt-inc-seed--6082af33,"San Jose, California, United States, North America",Bonumbit,https://www.crunchbase.com/organization/company-bonumbitt-inc,Seed,2000000,USD,2000000,2023-03-09,Yes,,https://bonumbit.com,,,3
Seed Round - Sora,https://www.crunchbase.com/funding_round/sora-bade-seed--5f66d83c,"San Francisco, California, United States, North America",Sora,https://www.crunchbase.com/organization/sora-bade,Seed,3900000,USD,3900000,2023-03-03,Yes,$1M to $10M,https://www.sorafinance.com,,,7
Seed Round - Respaid,https://www.crunchbase.com/funding_round/respaid-seed--7dc35b22,"San Francisco, California, United States, North America",Respaid,https://www.crunchbase.com/organization/respaid,Seed,2500000,EUR,2660375,2023-03-03,Yes,,https://respaid.com,,2,2
Seed Round - Autopilot,https://www.crunchbase.com/funding_round/iris-75e0-seed--6c9095b7,"Santa Monica, California, United States, North America",Autopilot,https://www.crunchbase.com/organization/iris-75e0,Seed,1425000,USD,1425000,2023-03-01,Yes,,https://www.joinautopilot.com,,2,1
Seed Round - Den,https://www.crunchbase.com/funding_round/den-7d96-seed--f361aeac,"New York, New York, United States, North America",Den,https://www.crunchbase.com/organization/den-7d96,Seed,2800000,USD,2800000,2023-02-22,Yes,,https://www.onchainden.com/,,1,4
Seed Round - Ledge,https://www.crunchbase.com/funding_round/ledge-d7fb-seed--eab6f67f,"New York, New York, United States, North America",Ledge,https://www.crunchbase.com/organization/ledge-d7fb,Seed,9000000,USD,9000000,2023-02-16,Yes,,https://www.ledge.co,,2,11
Seed Round - Prometheus Technologies,https://www.crunchbase.com/funding_round/prometheus-technologies-seed--6528e4d3,"San Jose, California, United States, North America",Prometheus Technologies,https://www.crunchbase.com/organization/prometheus-technologies,Seed,1000000,USD,1000000,2023-02-16,Yes,$1M to $10M,https://www.prometheusai.co,,,
Seed Round - Alongside,https://www.crunchbase.com/funding_round/alongside-finance-seed--e3f05bd4,"San Francisco, California, United States, North America",Alongside,https://www.crunchbase.com/organization/alongside-finance,Seed,11000000,USD,11000000,2023-02-15,Yes,$1M to $10M,https://www.alongside.xyz,,1,15
Seed Round - QUASH.AI,https://www.crunchbase.com/funding_round/quash-ai-seed--ce817d0e,"Miami, Florida, United States, North America",QUASH.AI,https://www.crunchbase.com/organization/quash-ai,Seed,3700000,USD,3700000,2023-02-10,Yes,,https://quash.ai,,,6
Seed Round - Guava,https://www.crunchbase.com/funding_round/guava-d2a7-seed--71ecc3b3,"New York, New York, United States, North America",Guava,https://www.crunchbase.com/organization/guava-d2a7,Seed,650000,USD,650000,2023-02-09,Yes,Less than $1M,https://www.joinguava.com,"Black Founded, Black Led, Women Founded, Women Led",1,1
Seed Round - Kasheesh,https://www.crunchbase.com/funding_round/kasheesh-seed--7e6be36d,"New York, New York, United States, North America",Kasheesh,https://www.crunchbase.com/organization/kasheesh,Seed,3000000,USD,3000000,2023-02-09,Yes,$1M to $10M,https://www.kasheesh.co/,,,11
Seed Round - Macro,https://www.crunchbase.com/funding_round/macro-0331-seed--c835e245,"New York, New York, United States, North America",Macro,https://www.crunchbase.com/organization/macro-0331,Seed,9379989,USD,9379989,2023-02-08,Yes,$1M to $10M,https://macro.com/,,,4
Seed Round - Rent Spot Me,https://www.crunchbase.com/funding_round/rent-spot-me-seed--97c2d068,"San Francisco, California, United States, North America",Rent Spot Me,https://www.crunchbase.com/organization/rent-spot-me,Seed,5000000,USD,5000000,2023-02-05,Yes,,https://rentspotme.com,,,
Seed Round - Archimedes,https://www.crunchbase.com/funding_round/archimedes-3135-seed--22ac26dd,"Miami, Florida, United States, North America",Archimedes,https://www.crunchbase.com/organization/archimedes-3135,Seed,4900000,USD,4900000,2023-02-01,Yes,,https://archimedesfi.com/,,,7
Seed Round - Warp,https://www.crunchbase.com/funding_round/warp-e7b9-seed--17bc0152,"New York, New York, United States, North America",Warp,https://www.crunchbase.com/organization/warp-e7b9,Seed,2700000,USD,2700000,2023-02-01,Yes,,https://www.joinwarp.com,,,7
Seed Round - Paperstack,https://www.crunchbase.com/funding_round/paperstack-seed--7df72755,"New York, New York, United States, North America",Paperstack,https://www.crunchbase.com/organization/paperstack,Seed,9000000,CAD,6780029,2023-02-01,Yes,,https://paperstack.us,"Women Founded, Women Led",,4
Seed Round - Swirepay,https://www.crunchbase.com/funding_round/swirepay-seed--d9b432a0,"Santa Clara, California, United States, North America",Swirepay,https://www.crunchbase.com/organization/swirepay,Seed,1100000,USD,1100000,2023-01-31,Yes,$1M to $10M,https://www.swirepay.com/,,1,2
Seed Round - Meadow,https://www.crunchbase.com/funding_round/meadow-e101-seed--ebee8149,"New York, New York, United States, North America",Meadow,https://www.crunchbase.com/organization/meadow-e101,Seed,3500000,USD,3500000,2023-01-31,Yes,$1M to $10M,https://www.meadowfi.com,,,8
Seed Round - Calculum,https://www.crunchbase.com/funding_round/calculum-seed--7316b605,"Miami, Florida, United States, North America",Calculum,https://www.crunchbase.com/organization/calculum,Seed,4191476,USD,4191476,2023-01-30,Yes,$1M to $10M,https://www.calculum.ai/,,1,5
Seed Round - TigerBeetle,https://www.crunchbase.com/funding_round/tigerbeetle-seed--3ee99edd,"San Francisco, California, United States, North America",TigerBeetle,https://www.crunchbase.com/organization/tigerbeetle,Seed,6400000,USD,6400000,2023-01-30,Yes,$1M to $10M,https://tigerbeetle.com/,,,13
Seed Round - Sandbar,https://www.crunchbase.com/funding_round/sandbar-seed--9ff80656,"Manhattan, New York, United States, North America",Sandbar,https://www.crunchbase.com/organization/sandbar,Seed,4800000,USD,4800000,2023-01-24,Yes,$1M to $10M,https://www.sandbar.ai/,,1,11
Seed Round - Lorien Finance,https://www.crunchbase.com/funding_round/lorien-finance-seed--b4a6c403,"New York, New York, United States, North America",Lorien Finance,https://www.crunchbase.com/organization/lorien-finance,Seed,1800000,USD,1800000,2023-01-24,Yes,$1M to $10M,https://www.lorien.finance/,,1,10
Seed Round - Ovation Ventures,https://www.crunchbase.com/funding_round/paperwork-67d0-seed--7692bae2,"Oakland, California, United States, North America",Ovation Ventures,https://www.crunchbase.com/organization/paperwork-67d0,Seed,350000,USD,350000,2023-01-22,Yes,$1M to $10M,https://www.ovationventures.com,,,1
Seed Round - needyou by Socialneed Inc.,https://www.crunchbase.com/funding_round/socialneed-seed--77ebc0ee,"Miami, Florida, United States, North America",needyou by Socialneed Inc.,https://www.crunchbase.com/organization/socialneed,Seed,100000,USD,100000,2023-01-19,Yes,Less than $1M,https://www.needyou.app,,,1
Seed Round - Mesh,https://www.crunchbase.com/funding_round/meshconnectapi-seed--058e183d,"San Francisco, California, United States, North America",Mesh,https://www.crunchbase.com/organization/meshconnectapi,Seed,4000000,USD,4000000,2023-01-18,Yes,$10M to $50M,https://meshconnect.com,,1,9
Seed Round - Arch,https://www.crunchbase.com/funding_round/arch-ef99-seed--616ba4f6,"New York, New York, United States, North America",Arch,https://www.crunchbase.com/organization/arch-ef99,Seed,2750000,USD,2750000,2023-01-18,Yes,,https://www.archlending.com/,,1,11
Seed Round - ePOP AI,https://www.crunchbase.com/funding_round/epop-ai-seed--2916a42c,"New York, New York, United States, North America",ePOP AI,https://www.crunchbase.com/organization/epop-ai,Seed,1600000,USD,1600000,2023-01-11,Yes,$1M to $10M,https://epoppay.com/,,,
Seed Round - MSafe,https://www.crunchbase.com/funding_round/msafe-seed--fa7249cc,"San Francisco, California, United States, North America",MSafe,https://www.crunchbase.com/organization/msafe,Seed,5000000,USD,5000000,2023-01-05,Yes,,https://m-safe.io,Women Founded,,9
Seed Round - Folionet Financial LLC,https://www.crunchbase.com/funding_round/folionet-financial-llc-seed--9d9dc576,"Miami, Florida, United States, North America",Folionet Financial LLC,https://www.crunchbase.com/organization/folionet-financial-llc,Seed,5400000,USD,5400000,2023-01-04,Yes,$1M to $10M,https://folionet.com,,,
Seed Round - DigiShares,https://www.crunchbase.com/funding_round/digishares-seed--156802d8,"Miami, Florida, United States, North America",DigiShares,https://www.crunchbase.com/organization/digishares,Seed,100000,USD,100000,2023-01-04,Yes,$1M to $10M,https://digishares.io/,Women Founded,1,2
Seed Round - Ferry,https://www.crunchbase.com/funding_round/ferry-2e7d-seed--e766780b,"New York, New York, United States, North America",Ferry,https://www.crunchbase.com/organization/ferry-2e7d,Seed,9000000,USD,9000000,2023-01-01,Yes,$1M to $10M,https://www.useferry.com,Women Founded,,7
Seed Round - Benbase,https://www.crunchbase.com/funding_round/benbase-seed--7107b0d0,"San Francisco, California, United States, North America",Benbase,https://www.crunchbase.com/organization/benbase,Seed,5300000,USD,5300000,2023-01-01,Yes,,https://benbase.com/,,,3
Seed Round - Runway Financial,https://www.crunchbase.com/funding_round/runway-financial-seed--fd395a41,"San Francisco, California, United States, North America",Runway Financial,https://www.crunchbase.com/organization/runway-financial,Seed,5000000,USD,5000000,2023-01-01,Yes,$10M to $50M,https://runway.com/,,,2
Seed Round - Verified,https://www.crunchbase.com/funding_round/verifiedinc-seed--afe33b5a,"San Francisco, California, United States, North America",Verified,https://www.crunchbase.com/organization/verifiedinc,Seed,2000000,USD,2000000,2023-01-01,Yes,$1M to $10M,https://www.verified.inc,,,1
Seed Round - Higher Rewards,https://www.crunchbase.com/funding_round/higher-rewards-seed--c3130603,"Concord, California, United States, North America",Higher Rewards,https://www.crunchbase.com/organization/higher-rewards,Seed,250000,USD,250000,2022-12-29,Yes,,https://www.higherrewards.com/,,,1
Seed Round - Hardfin,https://www.crunchbase.com/funding_round/hardfin-seed--ba4d7804,"San Francisco, California, United States, North America",Hardfin,https://www.crunchbase.com/organization/hardfin,Seed,2000000,USD,2000000,2022-12-23,Yes,$1M to $10M,https://www.hardfin.com,,,1
Seed Round - Fintesa,https://www.crunchbase.com/funding_round/fintesa-seed--1a4c471f,"San Francisco, California, United States, North America",Fintesa,https://www.crunchbase.com/organization/fintesa,Seed,250000,USD,250000,2022-12-22,Yes,,https://fintesa.co,,2,2
Seed Round - Gynger,https://www.crunchbase.com/funding_round/gynger-io-seed--a5e810fe,"New York, New York, United States, North America",Gynger,https://www.crunchbase.com/organization/gynger-io,Seed,11700000,USD,11700000,2022-12-21,Yes,$1M to $10M,https://www.gynger.io,,3,6
Seed Round - ML Tech,https://www.crunchbase.com/funding_round/ml-tech-seed--e1f607b8,"Miami, Florida, United States, North America",ML Tech,https://www.crunchbase.com/organization/ml-tech,Seed,1900000,USD,1900000,2022-12-20,Yes,$1M to $10M,https://mltech.ai,,1,4
Seed Round - Nelumbium Capital,https://www.crunchbase.com/funding_round/nelumbium-capital-seed--f1b910e1,"New York, New York, United States, North America",Nelumbium Capital,https://www.crunchbase.com/organization/nelumbium-capital,Seed,250000,USD,250000,2022-12-16,Yes,Less than $1M,https://nelumbium.com/,,,
Seed Round - Nilus,https://www.crunchbase.com/funding_round/nilus-7a2a-seed--ed0188fc,"New York, New York, United States, North America",Nilus,https://www.crunchbase.com/organization/nilus-7a2a,Seed,8600000,USD,8600000,2022-12-14,Yes,$1M to $10M,https://www.nilus.com,,3,5
Seed Round - Wealthface,https://www.crunchbase.com/funding_round/wealthface-seed--03fecb59,"New York, New York, United States, North America",Wealthface,https://www.crunchbase.com/organization/wealthface,Seed,500000,USD,500000,2022-12-13,Yes,$1M to $10M,https://wealthface.com/,,,
Seed Round - Cacheflow,https://www.crunchbase.com/funding_round/cacheflow-33f5-seed--ed7569f7,"Los Altos, California, United States, North America",Cacheflow,https://www.crunchbase.com/organization/cacheflow-33f5,Seed,10000000,USD,10000000,2022-12-06,Yes,$1M to $10M,https://getcacheflow.com,"Women Founded, Women Led",2,3
Seed Round - Pylon,https://www.crunchbase.com/funding_round/braid-75b6-seed--e34fcc96,"New York, New York, United States, North America",Pylon,https://www.crunchbase.com/organization/braid-75b6,Seed,8500000,USD,8500000,2022-12-05,Yes,$1M to $10M,http://www.pylonlending.com/,,5,11
Seed Round - Bridgewise,https://www.crunchbase.com/funding_round/deshe-seed--f701e696,"New York, New York, United States, North America",Bridgewise,https://www.crunchbase.com/organization/deshe,Seed,13000000,USD,13000000,2022-12-01,Yes,,https://www.bridgewise.com/,,,3
Seed Round - LiquiDonate,https://www.crunchbase.com/funding_round/liquidonate-b4ec-seed--d759f035,"San Francisco, California, United States, North America",LiquiDonate,https://www.crunchbase.com/organization/liquidonate-b4ec,Seed,2250000,USD,2250000,2022-11-30,Yes,$1M to $10M,http://www.liquidonate.com,"Hispanic / Latine Led, South Asian Founded, South Asian Led, Women Founded, Women Led",1,5
Seed Round - Port.,https://www.crunchbase.com/funding_round/port-876a-seed--f28e2d8d,"New York, New York, United States, North America",Port.,https://www.crunchbase.com/organization/port-876a,Seed,56000,USD,56000,2022-11-28,Yes,,https://runport.io/,,,
Seed Round - Flourish Fi,https://www.crunchbase.com/funding_round/flourish-savings-seed--05c11859,"Berkeley, California, United States, North America",Flourish Fi,https://www.crunchbase.com/organization/flourish-savings,Seed,2300000,USD,2300000,2022-11-23,Yes,$1M to $10M,https://www.flourishfi.com/,"Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded",1,12
Seed Round - BayaniPay,https://www.crunchbase.com/funding_round/bayanipay-seed--60ea0b55,"El Segundo, California, United States, North America",BayaniPay,https://www.crunchbase.com/organization/bayanipay,Seed,4500000,USD,4500000,2022-11-23,Yes,$1M to $10M,https://www.bayanipay.com,,1,5
Seed Round - Seeds,https://www.crunchbase.com/funding_round/seeds-9181-seed--afa5829f,"New York, New York, United States, North America",Seeds,https://www.crunchbase.com/organization/seeds-9181,Seed,2700000,USD,2700000,2022-11-17,Yes,$1M to $10M,https://www.useseeds.com,,2,7
Seed Round - Marble,https://www.crunchbase.com/funding_round/marble-1db6-seed--d117b93e,"New York, New York, United States, North America",Marble,https://www.crunchbase.com/organization/marble-1db6,Seed,4226499,USD,4226499,2022-11-15,Yes,$1M to $10M,https://www.marblepay.com,,2,7
Seed Round - Cherry,https://www.crunchbase.com/funding_round/shtar-seed--ea24659a,"Brooklyn, New York, United States, North America",Cherry,https://www.crunchbase.com/organization/shtar,Seed,4000000,USD,4000000,2022-11-08,Yes,$1M to $10M,https://cherrynet.com,,2,1
Seed Round - Fordefi,https://www.crunchbase.com/funding_round/fordefi-seed--bf3b3277,"New York, New York, United States, North America",Fordefi,https://www.crunchbase.com/organization/fordefi,Seed,18000000,USD,18000000,2022-11-08,Yes,$10M to $50M,https://fordefi.com,Middle Eastern / North African Led,5,11
Seed Round - GakuGen,https://www.crunchbase.com/funding_round/sanctuary-b371-seed--be693df3,"Los Altos, California, United States, North America",GakuGen,https://www.crunchbase.com/organization/sanctuary-b371,Seed,10000000,USD,10000000,2022-11-04,Yes,,https://sanctuaryai.org,,,
Seed Round - Courtyard,https://www.crunchbase.com/funding_round/courtyard-seed--55c54fd8,"San Francisco, California, United States, North America",Courtyard,https://www.crunchbase.com/organization/courtyard,Seed,7000000,USD,7000000,2022-11-02,Yes,$10M to $50M,https://courtyard.io,,3,7
Seed Round - Nu Banx,https://www.crunchbase.com/funding_round/nu-banx-llc-seed--3973fa38,"Miami, Florida, United States, North America",Nu Banx,https://www.crunchbase.com/organization/nu-banx-llc,Seed,550000,USD,550000,2022-11-02,Yes,,,Hispanic / Latine Founded,,2
Seed Round - Sedra Solutions Inc.,https://www.crunchbase.com/funding_round/sedra-solutions-inc-seed--d6f6542e,"New York, New York, United States, North America",Sedra Solutions Inc.,https://www.crunchbase.com/organization/sedra-solutions-inc,Seed,2360000,USD,2360000,2022-11-01,Yes,,https://www.sedrasolutions.com,,,
Seed Round - Kanmon,https://www.crunchbase.com/funding_round/kanmon-seed--936ca55c,"San Mateo, California, United States, North America",Kanmon,https://www.crunchbase.com/organization/kanmon,Seed,5000000,USD,5000000,2022-11-01,Yes,$1M to $10M,https://kanmon.com/,,1,4
Seed Round - Alpha AI,https://www.crunchbase.com/funding_round/alpha-group-ai-seed--1c16ebbd,"New York, New York, United States, North America",Alpha AI,https://www.crunchbase.com/organization/alpha-group-ai,Seed,1000000,USD,1000000,2022-11-01,Yes,$1M to $10M,https://www.alphagroup.ai/,,,
Seed Round - Konzortia Capital Inc,https://www.crunchbase.com/funding_round/konzortia-capital-inc-seed--e7e9a0f2,"New York, New York, United States, North America",Konzortia Capital Inc,https://www.crunchbase.com/organization/konzortia-capital-inc,Seed,200000,USD,200000,2022-11-01,Yes,$1M to $10M,https://konzortia.capital,,,
Seed Round - Icon,https://www.crunchbase.com/funding_round/icon-savings-plan-seed--3b071e41,"San Francisco, California, United States, North America",Icon,https://www.crunchbase.com/organization/icon-savings-plan,Seed,6000000,USD,6000000,2022-10-30,Yes,$1M to $10M,https://www.iconsavingsplan.com,,,
Seed Round - Lama AI,https://www.crunchbase.com/funding_round/lama-ai-seed--0349ef7d,"New York, New York, United States, North America",Lama AI,https://www.crunchbase.com/organization/lama-ai,Seed,9000000,USD,9000000,2022-10-27,Yes,$1M to $10M,https://www.lama.ai,,4,7
Seed Round - Zevvy,https://www.crunchbase.com/funding_round/flux-ev-seed--3a74500c,"Hayward, California, United States, North America",Zevvy,https://www.crunchbase.com/organization/flux-ev,Seed,5400000,USD,5400000,2022-10-26,Yes,$1M to $10M,https://www.zevvy.org,,2,9
Seed Round - Marco,https://www.crunchbase.com/funding_round/marco-capital-seed--12337499,"Miami, Florida, United States, North America",Marco,https://www.crunchbase.com/organization/marco-capital,Seed,10000000,USD,10000000,2022-10-25,Yes,,http://www.marcofi.com,Hispanic / Latine Founded,1,6
Seed Round - Pasito,https://www.crunchbase.com/funding_round/pasito-seed--92332ea0,"New York, New York, United States, North America",Pasito,https://www.crunchbase.com/organization/pasito,Seed,3250000,USD,3250000,2022-10-24,Yes,$1M to $10M,https://joinpasito.com,"Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded",,5
Seed Round - Union Credit,https://www.crunchbase.com/funding_round/union-credit-1444-seed--a8eca13f,"Santa Rosa, California, United States, North America",Union Credit,https://www.crunchbase.com/organization/union-credit-1444,Seed,5000000,USD,5000000,2022-10-24,Yes,,https://unioncredit.app/,,,2
Seed Round - LexShares,https://www.crunchbase.com/funding_round/lexshares-seed--d5d91d35,"New York, New York, United States, North America",LexShares,https://www.crunchbase.com/organization/lexshares,Seed,330000,USD,330000,2022-10-21,Yes,Less than $1M,http://www.lexshares.com,,,1
Seed Round - Mintify,https://www.crunchbase.com/funding_round/mintify-seed--aae62e9d,"New York, New York, United States, North America",Mintify,https://www.crunchbase.com/organization/mintify,Seed,1600000,USD,1600000,2022-10-20,Yes,,https://mintify.com,,,5
Seed Round - Crowded,https://www.crunchbase.com/funding_round/crowded-b5d2-seed--64701db7,"Miami, Florida, United States, North America",Crowded,https://www.crunchbase.com/organization/crowded-b5d2,Seed,4500000,USD,4500000,2022-10-18,Yes,$10M to $50M,http://crowdedfinance.com,,3,5
Seed Round - Pine Street Labs,https://www.crunchbase.com/funding_round/pine-street-labs-seed--4507129c,"San Francisco, California, United States, North America",Pine Street Labs,https://www.crunchbase.com/organization/pine-street-labs,Seed,6000000,USD,6000000,2022-10-14,Yes,,https://www.pinestreetlabs.com,,,8
Seed Round - Tellus,https://www.crunchbase.com/funding_round/tellus-d699-seed--e5ae38b9,"Cupertino, California, United States, North America",Tellus,https://www.crunchbase.com/organization/tellus-d699,Seed,26000000,USD,26000000,2022-10-12,Yes,,https://www.tellusapp.com,,1,9
Seed Round - OatFi,https://www.crunchbase.com/funding_round/oatfi-seed--dd418b7e,"New York, New York, United States, North America",OatFi,https://www.crunchbase.com/organization/oatfi,Seed,8000000,USD,8000000,2022-10-11,Yes,,http://www.oatfinancial.com,,3,9
Seed Round - Moleculus,https://www.crunchbase.com/funding_round/moleculus-edge-seed--7e26c8ce,"Miami, Florida, United States, North America",Moleculus,https://www.crunchbase.com/organization/moleculus-edge,Seed,1000,USD,1000,2022-10-11,Yes,,https://moleculus.network/,,,
Seed Round - Flourish Fi,https://www.crunchbase.com/funding_round/flourish-savings-seed--6fe21b82,"Berkeley, California, United States, North America",Flourish Fi,https://www.crunchbase.com/organization/flourish-savings,Seed,100000,USD,100000,2022-10-08,Yes,$1M to $10M,https://www.flourishfi.com/,"Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded",1,1
Seed Round - Lore,https://www.crunchbase.com/funding_round/prysm-924e-seed--1ab8e1e6,"San Francisco, California, United States, North America",Lore,https://www.crunchbase.com/organization/prysm-924e,Seed,4000000,USD,4000000,2022-10-07,Yes,,http://lore.xyz/,,5,11
Seed Round - LendTech Inc,https://www.crunchbase.com/funding_round/lendtech-inc-seed--4fac68ad,"Los Angeles, California, United States, North America",LendTech Inc,https://www.crunchbase.com/organization/lendtech-inc,Seed,250000,USD,250000,2022-10-07,Yes,,http://www.lendtech.co,,,1
Seed Round - Fintor,https://www.crunchbase.com/funding_round/fintor-seed--60e157ce,"Palo Alto, California, United States, North America",Fintor,https://www.crunchbase.com/organization/fintor,Seed,6200000,USD,6200000,2022-10-06,Yes,$1M to $10M,https://fintor.com,,1,11
Seed Round - Aspora,https://www.crunchbase.com/funding_round/aspora-seed--37de1e93,"San Francisco, California, United States, North America",Aspora,https://www.crunchbase.com/organization/aspora,Seed,5800000,USD,5800000,2022-10-03,Yes,,https://www.aspora.com/e,,3,7
Seed Round - 2EX Technology,https://www.crunchbase.com/funding_round/2ex-technology-seed--4a3252b8,"San Francisco, California, United States, North America",2EX Technology,https://www.crunchbase.com/organization/2ex-technology,Seed,2000000,USD,2000000,2022-10-01,Yes,,https://2ex.technology,,,
Seed Round - LiveFlow,https://www.crunchbase.com/funding_round/liveflow-seed--5bd89a27,"New York, New York, United States, North America",LiveFlow,https://www.crunchbase.com/organization/liveflow,Seed,3800000,USD,3800000,2022-10-01,Yes,$1M to $10M,https://www.liveflow.com,Women Founded,,3
Seed Round - MSafe,https://www.crunchbase.com/funding_round/msafe-seed--fea3539e,"San Francisco, California, United States, North America",MSafe,https://www.crunchbase.com/organization/msafe,Seed,1250000,USD,1250000,2022-10-01,Yes,,https://m-safe.io,Women Founded,,1
Seed Round - Monnai,https://www.crunchbase.com/funding_round/monnai-seed--d6f8ade5,"San Francisco, California, United States, North America",Monnai,https://www.crunchbase.com/organization/monnai,Seed,3150000,USD,3150000,2022-09-29,Yes,$1M to $10M,https://www.monnai.com,,2,6
Seed Round - SensePass,https://www.crunchbase.com/funding_round/sensepass-seed--1953edb6,"New York, New York, United States, North America",SensePass,https://www.crunchbase.com/organization/sensepass,Seed,3000000,USD,3000000,2022-09-28,Yes,$1M to $10M,http://sensepass.com,,,3
Seed Round - Paperstack,https://www.crunchbase.com/funding_round/paperstack-seed--f1a7b8f9,"New York, New York, United States, North America",Paperstack,https://www.crunchbase.com/organization/paperstack,Seed,10000,USD,10000,2022-09-27,Yes,,https://paperstack.us,"Women Founded, Women Led",,1
Seed Round - Sintra,https://www.crunchbase.com/funding_round/sintra-375a-seed--793ff03a,"New York, New York, United States, North America",Sintra,https://www.crunchbase.com/organization/sintra-375a,Seed,2000000,USD,2000000,2022-09-21,Yes,$1M to $10M,https://sintra.com,,2,9
Seed Round - Magna,https://www.crunchbase.com/funding_round/magna-7a00-seed--70a23a89,"San Francisco, California, United States, North America",Magna,https://www.crunchbase.com/organization/magna-7a00,Seed,15200000,USD,15200000,2022-09-15,Yes,,https://magna.so,,5,30
Seed Round - Power,https://www.crunchbase.com/funding_round/power-finance-e858-seed--b0964238,"New York, New York, United States, North America",Power,https://www.crunchbase.com/organization/power-finance-e858,Seed,16100000,USD,16100000,2022-09-14,Yes,,https://usepower.com,,1,11
Seed Round - Synquote,https://www.crunchbase.com/funding_round/synquote-seed--aa2ec2c2,"San Francisco, California, United States, North America",Synquote,https://www.crunchbase.com/organization/synquote,Seed,2800000,USD,2800000,2022-09-13,Yes,,https://www.synquote.com,,,5
Seed Round - Coverself,https://www.crunchbase.com/funding_round/coverself-seed--9c4c1de1,"San Francisco, California, United States, North America",Coverself,https://www.crunchbase.com/organization/coverself,Seed,4800000,USD,4800000,2022-09-13,Yes,$1M to $10M,https://www.coverself.com,,2,3
Seed Round - StoreCash,https://www.crunchbase.com/funding_round/storecash-seed--83f27558,"San Jose, California, United States, North America",StoreCash,https://www.crunchbase.com/organization/storecash,Seed,2580000,USD,2580000,2022-09-05,Yes,Less than $1M,https://www.storecashapp.com/,"Black Founded, Black Led, South Asian Founded, South Asian Led, Women Founded",1,7
Seed Round - Vector ML Analytics,https://www.crunchbase.com/funding_round/vector-ml-analytics-seed--46542e2e,"New York, New York, United States, North America",Vector ML Analytics,https://www.crunchbase.com/organization/vector-ml-analytics,Seed,3000000,USD,3000000,2022-09-01,Yes,Less than $1M,https://www.vmlanalytics.com/,"East Asian Founded, South Asian Founded, Women Founded",,1
Seed Round - Willow Servicing,https://www.crunchbase.com/funding_round/willow-servicing-seed--9bdf4c8b,"San Francisco, California, United States, North America",Willow Servicing,https://www.crunchbase.com/organization/willow-servicing,Seed,6000000,USD,6000000,2022-09-01,Yes,$1M to $10M,https://www.willowservicing.com/,Women Founded,,5
Seed Round - jiritsu.network,https://www.crunchbase.com/funding_round/jiritsu-network-seed--4d753245,"Santa Monica, California, United States, North America",jiritsu.network,https://www.crunchbase.com/organization/jiritsu-network,Seed,300000,USD,300000,2022-09-01,Yes,,http://jiritsu.network/,,,6
Seed Round - CHER®,https://www.crunchbase.com/funding_round/cher-seed--3727d2ca,"Santa Monica, California, United States, North America",CHER®,https://www.crunchbase.com/organization/cher,Seed,640000,USD,640000,2022-09-01,Yes,$1M to $10M,https://cherahome.com/,,,2
Seed Round - Mural,https://www.crunchbase.com/funding_round/mural-2ee9-seed--a5ab2f3b,"New York, New York, United States, North America",Mural,https://www.crunchbase.com/organization/mural-2ee9,Seed,5600000,USD,5600000,2022-08-23,Yes,,https://www.muralpay.com,,1,18
Seed Round - Rocketplace,https://www.crunchbase.com/funding_round/rocketplace-seed--970cc737,"Palo Alto, California, United States, North America",Rocketplace,https://www.crunchbase.com/organization/rocketplace,Seed,9000000,USD,9000000,2022-08-18,Yes,$1M to $10M,https://rocketplace.com,,2,6
Seed Round - TAZI,https://www.crunchbase.com/funding_round/tazi-io-seed--53337c9a,"San Francisco, California, United States, North America",TAZI,https://www.crunchbase.com/organization/tazi-io,Seed,4600000,USD,4600000,2022-08-18,Yes,$1M to $10M,https://tazi.ai,"Women Founded, Women Led",2,4
Seed Round - BlueTape,https://www.crunchbase.com/funding_round/linqpal-seed--99a4dc6a,"San Francisco, California, United States, North America",BlueTape,https://www.crunchbase.com/organization/linqpal,Seed,5000000,USD,5000000,2022-08-18,Yes,,https://bluetape.com,,1,2
Seed Round - Pomelo,https://www.crunchbase.com/funding_round/pomelo-e0d1-seed--ef646be2,"San Francisco, California, United States, North America",Pomelo,https://www.crunchbase.com/organization/pomelo-e0d1,Seed,20000000,USD,20000000,2022-08-16,Yes,,https://www.pomelo.com/,,,7
Seed Round - Prive (Acquired by Recurly),https://www.crunchbase.com/funding_round/prive-aa0e-seed--14d611c2,"San Francisco, California, United States, North America",Prive (Acquired by Recurly),https://www.crunchbase.com/organization/prive-aa0e,Seed,3100000,USD,3100000,2022-08-15,Yes,,https://www.tryprive.com/,,2,1
